ID Objectif,Année,Mois,ID Agence,ID Produit,Objectif Primes,Objectif Nouveaux Contrats,Objectif Taux Renouvellement,Objectif Ratio Sinistres Primes
OBJ-02988,2025,8,AGC-002,PRD-004,1056332000,43,0.74,0.45
OBJ-02989,2025,8,AGC-002,PRD-005,632845000,42,0.68,0.46
OBJ-02990,2025,8,AGC-002,PRD-006,951669000,16,0.62,0.61
OBJ-02991,2025,8,AGC-002,PRD-007,3927243000,21,0.7,0.52
OBJ-02992,2025,8,AGC-002,PRD-008,4041032000,18,0.65,0.6
OBJ-02993,2025,8,AGC-003,PRD-001,1964782000,19,0.64,0.47
OBJ-02994,2025,8,AGC-003,PRD-002,1712606000,24,0.62,0.61
OBJ-02995,2025,8,AGC-003,PRD-003,998505000,29,0.74,0.59
OBJ-02996,2025,8,AGC-003,PRD-004,1804490000,46,0.76,0.43
OBJ-02997,2025,8,AGC-003,PRD-005,1009625000,20,0.7,0.5
OBJ-02998,2025,8,AGC-003,PRD-006,1425399000,45,0.62,0.53
OBJ-02999,2025,8,AGC-003,PRD-007,4378491000,48,0.61,0.63
OBJ-03000,2025,8,AGC-003,PRD-008,4589696000,29,0.64,0.58
OBJ-03001,2025,8,AGC-004,PRD-001,254679000,15,0.69,0.46
OBJ-03002,2025,8,AGC-004,PRD-002,663066000,9,0.78,0.53
OBJ-03003,2025,8,AGC-004,PRD-003,284819000,18,0.76,0.51
OBJ-03004,2025,8,AGC-004,PRD-004,289844000,6,0.7,0.53
OBJ-03005,2025,8,AGC-004,PRD-005,328713000,5,0.68,0.55
OBJ-03006,2025,8,AGC-004,PRD-006,258938000,8,0.71,0.49
OBJ-03007,2025,8,AGC-004,PRD-007,1768045000,10,0.67,0.58
OBJ-03008,2025,8,AGC-004,PRD-008,1445812000,15,0.77,0.53
OBJ-03009,2025,8,AGC-005,PRD-001,335743000,13,0.6,0.42
OBJ-03010,2025,8,AGC-005,PRD-002,309149000,12,0.68,0.62
OBJ-03011,2025,8,AGC-005,PRD-003,618510000,4,0.72,0.43
OBJ-03012,2025,8,AGC-005,PRD-004,483053000,18,0.68,0.49
OBJ-03013,2025,8,AGC-005,PRD-005,347702000,14,0.61,0.54
OBJ-03014,2025,8,AGC-005,PRD-006,492218000,18,0.63,0.48
OBJ-03015,2025,8,AGC-005,PRD-007,1122273000,9,0.64,0.62
OBJ-03016,2025,8,AGC-005,PRD-008,728515000,14,0.61,0.41
OBJ-03017,2025,8,AGC-006,PRD-001,333164000,13,0.79,0.49
OBJ-03018,2025,8,AGC-006,PRD-002,435898000,12,0.67,0.62
OBJ-03019,2025,8,AGC-006,PRD-003,535870000,17,0.72,0.6
OBJ-03020,2025,8,AGC-006,PRD-004,546182000,9,0.77,0.6
OBJ-03021,2025,8,AGC-006,PRD-005,284138000,17,0.62,0.46
OBJ-03022,2025,8,AGC-006,PRD-006,328388000,7,0.75,0.64
OBJ-03023,2025,8,AGC-006,PRD-007,1044135000,9,0.72,0.55
OBJ-03024,2025,8,AGC-006,PRD-008,836511000,11,0.65,0.6
OBJ-03025,2025,8,AGC-007,PRD-001,657401000,17,0.75,0.44
OBJ-03026,2025,8,AGC-007,PRD-002,302035000,10,0.76,0.52
OBJ-03027,2025,8,AGC-007,PRD-003,436859000,9,0.67,0.51
OBJ-03028,2025,8,AGC-007,PRD-004,500561000,4,0.67,0.52
OBJ-03029,2025,8,AGC-007,PRD-005,312733000,5,0.69,0.45
OBJ-03030,2025,8,AGC-007,PRD-006,619919000,4,0.63,0.5
OBJ-03031,2025,8,AGC-007,PRD-007,643285000,18,0.7,0.42
OBJ-03032,2025,8,AGC-007,PRD-008,1033008000,13,0.67,0.6
OBJ-03033,2025,8,AGC-008,PRD-001,651245000,4,0.68,0.61
OBJ-03034,2025,8,AGC-008,PRD-002,447753000,13,0.76,0.61
OBJ-03035,2025,8,AGC-008,PRD-003,606452000,10,0.65,0.64
OBJ-03036,2025,8,AGC-008,PRD-004,568323000,11,0.73,0.56
OBJ-03037,2025,8,AGC-008,PRD-005,267796000,13,0.79,0.53
OBJ-03038,2025,8,AGC-008,PRD-006,645713000,6,0.64,0.49
OBJ-03039,2025,8,AGC-008,PRD-007,1522088000,10,0.79,0.4
OBJ-03040,2025,8,AGC-008,PRD-008,1491578000,9,0.7,0.63
OBJ-03041,2025,8,AGC-009,PRD-001,446878000,17,0.73,0.48
OBJ-03042,2025,8,AGC-009,PRD-002,460536000,12,0.62,0.57
OBJ-03043,2025,8,AGC-009,PRD-003,602293000,14,0.74,0.44
OBJ-03044,2025,8,AGC-009,PRD-004,470024000,5,0.67,0.49
OBJ-03045,2025,8,AGC-009,PRD-005,280090000,4,0.78,0.43
OBJ-03046,2025,8,AGC-009,PRD-006,464084000,12,0.74,0.47
OBJ-03047,2025,8,AGC-009,PRD-007,688061000,16,0.63,0.55
OBJ-03048,2025,8,AGC-009,PRD-008,741423000,15,0.61,0.42
OBJ-03049,2025,8,AGC-010,PRD-001,305185000,16,0.77,0.55
OBJ-03050,2025,8,AGC-010,PRD-002,621887000,14,0.76,0.65
OBJ-03051,2025,8,AGC-010,PRD-003,608239000,7,0.74,0.63
OBJ-03052,2025,8,AGC-010,PRD-004,438540000,12,0.66,0.6
OBJ-03053,2025,8,AGC-010,PRD-005,128160000,15,0.66,0.59
OBJ-03054,2025,8,AGC-010,PRD-006,603571000,7,0.77,0.61
OBJ-03055,2025,8,AGC-010,PRD-007,915044000,17,0.77,0.5
OBJ-03056,2025,8,AGC-010,PRD-008,1470132000,17,0.74,0.53
OBJ-03057,2025,8,AGC-011,PRD-001,575331000,11,0.79,0.59
OBJ-03058,2025,8,AGC-011,PRD-002,575581000,12,0.67,0.59
OBJ-03059,2025,8,AGC-011,PRD-003,672599000,18,0.67,0.5
OBJ-03060,2025,8,AGC-011,PRD-004,423869000,14,0.71,0.59
OBJ-03061,2025,8,AGC-011,PRD-005,136867000,6,0.74,0.56
OBJ-03062,2025,8,AGC-011,PRD-006,373697000,18,0.76,0.49
OBJ-03063,2025,8,AGC-011,PRD-007,1550174000,9,0.7,0.4
OBJ-03064,2025,8,AGC-011,PRD-008,1606587000,17,0.65,0.57
OBJ-03065,2025,8,AGC-012,PRD-001,294072000,10,0.71,0.49
OBJ-03066,2025,8,AGC-012,PRD-002,660729000,15,0.66,0.63
OBJ-03067,2025,8,AGC-012,PRD-003,455897000,18,0.73,0.43
OBJ-03068,2025,8,AGC-012,PRD-004,510632000,18,0.77,0.64
OBJ-03069,2025,8,AGC-012,PRD-005,180133000,13,0.75,0.45
OBJ-03070,2025,8,AGC-012,PRD-006,593054000,11,0.65,0.59
OBJ-03071,2025,8,AGC-012,PRD-007,666212000,17,0.73,0.57
OBJ-03072,2025,8,AGC-012,PRD-008,1226829000,12,0.72,0.56
OBJ-03073,2025,9,AGC-001,PRD-001,1568803000,43,0.74,0.47
OBJ-03074,2025,9,AGC-001,PRD-002,1180786000,37,0.74,0.63
OBJ-03075,2025,9,AGC-001,PRD-003,1098208000,36,0.63,0.41
OBJ-03076,2025,9,AGC-001,PRD-004,978379000,41,0.77,0.63
OBJ-03077,2025,9,AGC-001,PRD-005,738756000,33,0.74,0.55
OBJ-03078,2025,9,AGC-001,PRD-006,1330577000,22,0.66,0.65
OBJ-03079,2025,9,AGC-001,PRD-007,4036658000,46,0.64,0.49
OBJ-03080,2025,9,AGC-001,PRD-008,5005908000,38,0.77,0.53
OBJ-03081,2025,9,AGC-002,PRD-001,1957993000,33,0.78,0.47
OBJ-03082,2025,9,AGC-002,PRD-002,1683801000,26,0.6,0.63
OBJ-03083,2025,9,AGC-002,PRD-003,2042288000,21,0.65,0.62
OBJ-03084,2025,9,AGC-002,PRD-004,1136693000,18,0.63,0.51
OBJ-03085,2025,9,AGC-002,PRD-005,597154000,47,0.78,0.45
OBJ-03086,2025,9,AGC-002,PRD-006,1017708000,26,0.71,0.52
OBJ-03087,2025,9,AGC-002,PRD-007,3032777000,35,0.65,0.55
OBJ-03088,2025,9,AGC-002,PRD-008,2749488000,21,0.69,0.59
OBJ-03089,2025,9,AGC-003,PRD-001,2002337000,19,0.69,0.48
OBJ-03090,2025,9,AGC-003,PRD-002,1604270000,46,0.77,0.54
OBJ-03091,2025,9,AGC-003,PRD-003,1767385000,26,0.77,0.54
OBJ-03092,2025,9,AGC-003,PRD-004,1545138000,32,0.64,0.42
OBJ-03093,2025,9,AGC-003,PRD-005,541968000,41,0.66,0.53
OBJ-03094,2025,9,AGC-003,PRD-006,1450061000,19,0.61,0.45
OBJ-03095,2025,9,AGC-003,PRD-007,3709695000,16,0.77,0.52
OBJ-03096,2025,9,AGC-003,PRD-008,4600197000,27,0.78,0.54
OBJ-03097,2025,9,AGC-004,PRD-001,606045000,15,0.71,0.53
OBJ-03098,2025,9,AGC-004,PRD-002,259752000,13,0.6,0.49
OBJ-03099,2025,9,AGC-004,PRD-003,425562000,16,0.65,0.46
OBJ-03100,2025,9,AGC-004,PRD-004,467885000,15,0.71,0.61
OBJ-03101,2025,9,AGC-004,PRD-005,315450000,12,0.78,0.56
OBJ-03102,2025,9,AGC-004,PRD-006,537044000,4,0.65,0.43
OBJ-03103,2025,9,AGC-004,PRD-007,1435801000,5,0.67,0.46
OBJ-03104,2025,9,AGC-004,PRD-008,927371000,16,0.77,0.53
OBJ-03105,2025,9,AGC-005,PRD-001,705276000,15,0.64,0.43
OBJ-03106,2025,9,AGC-005,PRD-002,304616000,15,0.75,0.5
OBJ-03107,2025,9,AGC-005,PRD-003,240752000,10,0.66,0.5
OBJ-03108,2025,9,AGC-005,PRD-004,481053000,12,0.76,0.57
OBJ-03109,2025,9,AGC-005,PRD-005,195972000,9,0.75,0.64
OBJ-03110,2025,9,AGC-005,PRD-006,545564000,14,0.69,0.46
OBJ-03111,2025,9,AGC-005,PRD-007,703365000,5,0.71,0.51
OBJ-03112,2025,9,AGC-005,PRD-008,1522981000,6,0.74,0.63
OBJ-03113,2025,9,AGC-006,PRD-001,554964000,7,0.79,0.42
OBJ-03114,2025,9,AGC-006,PRD-002,493930000,4,0.7,0.52
OBJ-03115,2025,9,AGC-006,PRD-003,463759000,16,0.65,0.42
OBJ-03116,2025,9,AGC-006,PRD-004,696199000,11,0.71,0.51
OBJ-03117,2025,9,AGC-006,PRD-005,282424000,9,0.79,0.47
OBJ-03118,2025,9,AGC-006,PRD-006,524468000,11,0.74,0.59
OBJ-03119,2025,9,AGC-006,PRD-007,1665390000,10,0.69,0.49
OBJ-03120,2025,9,AGC-006,PRD-008,659688000,7,0.66,0.49
OBJ-03121,2025,9,AGC-007,PRD-001,560905000,12,0.72,0.41
OBJ-03122,2025,9,AGC-007,PRD-002,450032000,7,0.64,0.48
OBJ-03123,2025,9,AGC-007,PRD-003,549990000,9,0.72,0.52
OBJ-03124,2025,9,AGC-007,PRD-004,433467000,16,0.71,0.57
OBJ-03125,2025,9,AGC-007,PRD-005,290388000,11,0.76,0.55
OBJ-03126,2025,9,AGC-007,PRD-006,263357000,8,0.64,0.6
OBJ-03127,2025,9,AGC-007,PRD-007,843910000,8,0.66,0.48
OBJ-03128,2025,9,AGC-007,PRD-008,1417495000,13,0.61,0.58
OBJ-03129,2025,9,AGC-008,PRD-001,688844000,11,0.75,0.58
OBJ-03130,2025,9,AGC-008,PRD-002,318455000,18,0.65,0.44
OBJ-03131,2025,9,AGC-008,PRD-003,400555000,14,0.8,0.61
OBJ-03132,2025,9,AGC-008,PRD-004,541953000,13,0.71,0.53
OBJ-03133,2025,9,AGC-008,PRD-005,304627000,18,0.77,0.63
OBJ-03134,2025,9,AGC-008,PRD-006,568143000,15,0.75,0.57
OBJ-03135,2025,9,AGC-008,PRD-007,1473820000,18,0.69,0.59
OBJ-03136,2025,9,AGC-008,PRD-008,772074000,8,0.79,0.42
OBJ-03137,2025,9,AGC-009,PRD-001,509370000,13,0.68,0.64
OBJ-03138,2025,9,AGC-009,PRD-002,245690000,5,0.67,0.56
OBJ-03139,2025,9,AGC-009,PRD-003,588546000,12,0.67,0.4
OBJ-03140,2025,9,AGC-009,PRD-004,280637000,14,0.62,0.65
OBJ-03141,2025,9,AGC-009,PRD-005,203931000,14,0.63,0.56
OBJ-03142,2025,9,AGC-009,PRD-006,504625000,8,0.6,0.61
OBJ-03143,2025,9,AGC-009,PRD-007,1358677000,13,0.67,0.54
OBJ-03144,2025,9,AGC-009,PRD-008,699873000,13,0.62,0.52
OBJ-03145,2025,9,AGC-010,PRD-001,602693000,9,0.63,0.43
OBJ-03146,2025,9,AGC-010,PRD-002,484141000,6,0.76,0.55
OBJ-03147,2025,9,AGC-010,PRD-003,453373000,14,0.75,0.43
OBJ-03148,2025,9,AGC-010,PRD-004,517523000,17,0.7,0.61
OBJ-03149,2025,9,AGC-010,PRD-005,251062000,8,0.78,0.41
OBJ-03150,2025,9,AGC-010,PRD-006,517490000,6,0.61,0.64
OBJ-03151,2025,9,AGC-010,PRD-007,1705618000,16,0.63,0.6
OBJ-03152,2025,9,AGC-010,PRD-008,1443465000,17,0.74,0.6
OBJ-03153,2025,9,AGC-011,PRD-001,518787000,18,0.79,0.58
OBJ-03154,2025,9,AGC-011,PRD-002,335321000,12,0.66,0.55
OBJ-03155,2025,9,AGC-011,PRD-003,301125000,6,0.62,0.52
OBJ-03156,2025,9,AGC-011,PRD-004,459412000,9,0.61,0.48
OBJ-03157,2025,9,AGC-011,PRD-005,242849000,12,0.61,0.59
OBJ-03158,2025,9,AGC-011,PRD-006,581514000,11,0.76,0.58
OBJ-03159,2025,9,AGC-011,PRD-007,628111000,13,0.76,0.43
OBJ-03160,2025,9,AGC-011,PRD-008,761494000,10,0.74,0.63
OBJ-03161,2025,9,AGC-012,PRD-001,281248000,11,0.69,0.5
OBJ-03162,2025,9,AGC-012,PRD-002,617779000,11,0.7,0.63
OBJ-03163,2025,9,AGC-012,PRD-003,444379000,13,0.79,0.63
OBJ-03164,2025,9,AGC-012,PRD-004,256721000,17,0.74,0.5
OBJ-03165,2025,9,AGC-012,PRD-005,319478000,11,0.7,0.56
OBJ-03166,2025,9,AGC-012,PRD-006,413926000,8,0.65,0.62
OBJ-03167,2025,9,AGC-012,PRD-007,728221000,14,0.77,0.56
OBJ-03168,2025,9,AGC-012,PRD-008,647674000,7,0.61,0.5
OBJ-03169,2025,10,AGC-001,PRD-001,1853486000,47,0.7,0.64
OBJ-03170,2025,10,AGC-001,PRD-002,1254221000,19,0.62,0.54
OBJ-03171,2025,10,AGC-001,PRD-003,1263932000,28,0.77,0.41
OBJ-03172,2025,10,AGC-001,PRD-004,1236429000,19,0.65,0.65
OBJ-03173,2025,10,AGC-001,PRD-005,774398000,33,0.64,0.43
OBJ-03174,2025,10,AGC-001,PRD-006,1568709000,32,0.75,0.63
OBJ-03175,2025,10,AGC-001,PRD-007,4971770000,28,0.67,0.48
OBJ-03176,2025,10,AGC-001,PRD-008,2731118000,33,0.65,0.53
OBJ-03177,2025,10,AGC-002,PRD-001,1286808000,16,0.62,0.48
OBJ-03178,2025,10,AGC-002,PRD-002,1799564000,50,0.7,0.51
OBJ-03179,2025,10,AGC-002,PRD-003,1284432000,48,0.7,0.43
OBJ-03180,2025,10,AGC-002,PRD-004,1171214000,44,0.68,0.51
OBJ-03181,2025,10,AGC-002,PRD-005,920090000,47,0.68,0.62
OBJ-03182,2025,10,AGC-002,PRD-006,1902729000,25,0.75,0.41
OBJ-03183,2025,10,AGC-002,PRD-007,4294931000,34,0.63,0.58
OBJ-03184,2025,10,AGC-002,PRD-008,2579827000,34,0.67,0.64
OBJ-03185,2025,10,AGC-003,PRD-001,1682788000,20,0.65,0.64
OBJ-03186,2025,10,AGC-003,PRD-002,953695000,18,0.65,0.41
OBJ-03187,2025,10,AGC-003,PRD-003,1181922000,48,0.74,0.5
OBJ-03188,2025,10,AGC-003,PRD-004,1872354000,47,0.79,0.51
OBJ-03189,2025,10,AGC-003,PRD-005,836455000,36,0.62,0.5
OBJ-03190,2025,10,AGC-003,PRD-006,1959367000,39,0.62,0.41
OBJ-03191,2025,10,AGC-003,PRD-007,4759809000,27,0.75,0.47
OBJ-03192,2025,10,AGC-003,PRD-008,3193628000,16,0.76,0.64
OBJ-03193,2025,10,AGC-004,PRD-001,253354000,4,0.67,0.45
OBJ-03194,2025,10,AGC-004,PRD-002,461823000,12,0.75,0.62
OBJ-03195,2025,10,AGC-004,PRD-003,610701000,18,0.79,0.61
OBJ-03196,2025,10,AGC-004,PRD-004,575842000,16,0.68,0.56
OBJ-03197,2025,10,AGC-004,PRD-005,139725000,6,0.61,0.5
OBJ-03198,2025,10,AGC-004,PRD-006,699836000,12,0.77,0.49
OBJ-03199,2025,10,AGC-004,PRD-007,1307110000,7,0.72,0.51
OBJ-03200,2025,10,AGC-004,PRD-008,1468705000,7,0.73,0.42
OBJ-03201,2025,10,AGC-005,PRD-001,635803000,11,0.61,0.56
OBJ-03202,2025,10,AGC-005,PRD-002,421308000,9,0.7,0.45
OBJ-03203,2025,10,AGC-005,PRD-003,519660000,5,0.62,0.64
OBJ-03204,2025,10,AGC-005,PRD-004,443628000,15,0.74,0.44
OBJ-03205,2025,10,AGC-005,PRD-005,307556000,10,0.67,0.57
OBJ-03206,2025,10,AGC-005,PRD-006,591661000,11,0.65,0.65
OBJ-03207,2025,10,AGC-005,PRD-007,899359000,8,0.61,0.51
OBJ-03208,2025,10,AGC-005,PRD-008,1673077000,6,0.75,0.58
OBJ-03209,2025,10,AGC-006,PRD-001,459890000,4,0.65,0.64
OBJ-03210,2025,10,AGC-006,PRD-002,476764000,9,0.69,0.47
OBJ-03211,2025,10,AGC-006,PRD-003,484610000,17,0.75,0.49
OBJ-03212,2025,10,AGC-006,PRD-004,515105000,5,0.64,0.43
OBJ-03213,2025,10,AGC-006,PRD-005,207174000,4,0.62,0.6
OBJ-03214,2025,10,AGC-006,PRD-006,351806000,10,0.67,0.51
OBJ-03215,2025,10,AGC-006,PRD-007,948157000,18,0.71,0.51
OBJ-03216,2025,10,AGC-006,PRD-008,1171709000,4,0.65,0.51
OBJ-03217,2025,10,AGC-007,PRD-001,465481000,6,0.65,0.49
OBJ-03218,2025,10,AGC-007,PRD-002,651423000,8,0.72,0.56
OBJ-03219,2025,10,AGC-007,PRD-003,262325000,12,0.68,0.58
OBJ-03220,2025,10,AGC-007,PRD-004,258093000,5,0.72,0.45
OBJ-03221,2025,10,AGC-007,PRD-005,214200000,8,0.64,0.51
OBJ-03222,2025,10,AGC-007,PRD-006,673285000,13,0.79,0.59
OBJ-03223,2025,10,AGC-007,PRD-007,939063000,6,0.7,0.62
OBJ-03224,2025,10,AGC-007,PRD-008,912360000,14,0.72,0.51
OBJ-03225,2025,10,AGC-008,PRD-001,562928000,9,0.78,0.47
OBJ-03226,2025,10,AGC-008,PRD-002,321141000,18,0.64,0.6
OBJ-03227,2025,10,AGC-008,PRD-003,410681000,15,0.7,0.49
OBJ-03228,2025,10,AGC-008,PRD-004,356645000,5,0.77,0.64
OBJ-03229,2025,10,AGC-008,PRD-005,285655000,8,0.79,0.64
OBJ-03230,2025,10,AGC-008,PRD-006,685111000,18,0.68,0.42
OBJ-03231,2025,10,AGC-008,PRD-007,709718000,7,0.67,0.53
OBJ-03232,2025,10,AGC-008,PRD-008,1718343000,16,0.78,0.54
OBJ-03233,2025,10,AGC-009,PRD-001,409225000,9,0.7,0.52
OBJ-03234,2025,10,AGC-009,PRD-002,661880000,9,0.6,0.44
OBJ-03235,2025,10,AGC-009,PRD-003,612349000,11,0.77,0.57
OBJ-03236,2025,10,AGC-009,PRD-004,626052000,13,0.71,0.61
OBJ-03237,2025,10,AGC-009,PRD-005,120337000,16,0.79,0.42
OBJ-03238,2025,10,AGC-009,PRD-006,282502000,12,0.62,0.48
OBJ-03239,2025,10,AGC-009,PRD-007,635931000,9,0.63,0.48
OBJ-03240,2025,10,AGC-009,PRD-008,1475259000,18,0.72,0.58
OBJ-03241,2025,10,AGC-010,PRD-001,263675000,12,0.63,0.4
OBJ-03242,2025,10,AGC-010,PRD-002,600885000,5,0.74,0.53
OBJ-03243,2025,10,AGC-010,PRD-003,539111000,18,0.7,0.61
OBJ-03244,2025,10,AGC-010,PRD-004,263127000,12,0.8,0.47
OBJ-03245,2025,10,AGC-010,PRD-005,247045000,7,0.65,0.56
OBJ-03246,2025,10,AGC-010,PRD-006,387018000,11,0.63,0.64
OBJ-03247,2025,10,AGC-010,PRD-007,969417000,4,0.61,0.45
OBJ-03248,2025,10,AGC-010,PRD-008,649611000,10,0.64,0.54
OBJ-03249,2025,10,AGC-011,PRD-001,634017000,5,0.69,0.44
OBJ-03250,2025,10,AGC-011,PRD-002,328846000,11,0.76,0.57
OBJ-03251,2025,10,AGC-011,PRD-003,679095000,16,0.62,0.54
OBJ-03252,2025,10,AGC-011,PRD-004,657739000,6,0.74,0.51
OBJ-03253,2025,10,AGC-011,PRD-005,141107000,17,0.61,0.49
OBJ-03254,2025,10,AGC-011,PRD-006,252513000,17,0.73,0.58
OBJ-03255,2025,10,AGC-011,PRD-007,1470401000,16,0.65,0.49
OBJ-03256,2025,10,AGC-011,PRD-008,1090701000,5,0.63,0.45
OBJ-03257,2025,10,AGC-012,PRD-001,665860000,12,0.64,0.41
OBJ-03258,2025,10,AGC-012,PRD-002,393559000,7,0.72,0.45
OBJ-03259,2025,10,AGC-012,PRD-003,417218000,10,0.63,0.5
OBJ-03260,2025,10,AGC-012,PRD-004,395223000,6,0.65,0.6
OBJ-03261,2025,10,AGC-012,PRD-005,338652000,5,0.76,0.47
OBJ-03262,2025,10,AGC-012,PRD-006,343198000,9,0.72,0.47
OBJ-03263,2025,10,AGC-012,PRD-007,1004866000,11,0.65,0.45
OBJ-03264,2025,10,AGC-012,PRD-008,942188000,18,0.77,0.5
OBJ-03265,2025,11,AGC-001,PRD-001,2074172000,17,0.69,0.44
OBJ-03266,2025,11,AGC-001,PRD-002,1868341000,48,0.6,0.62
OBJ-03267,2025,11,AGC-001,PRD-003,1697137000,37,0.76,0.4
OBJ-03268,2025,11,AGC-001,PRD-004,1117254000,34,0.79,0.48
OBJ-03269,2025,11,AGC-001,PRD-005,827689000,33,0.7,0.59
OBJ-03270,2025,11,AGC-001,PRD-006,1924399000,21,0.6,0.44
OBJ-03271,2025,11,AGC-001,PRD-007,3438656000,46,0.71,0.53
OBJ-03272,2025,11,AGC-001,PRD-008,3670237000,49,0.7,0.52
OBJ-03273,2025,11,AGC-002,PRD-001,1095689000,22,0.69,0.55
OBJ-03274,2025,11,AGC-002,PRD-002,1103010000,34,0.76,0.54
OBJ-03275,2025,11,AGC-002,PRD-003,1884897000,47,0.78,0.51
OBJ-03276,2025,11,AGC-002,PRD-004,1424596000,36,0.64,0.5
OBJ-03277,2025,11,AGC-002,PRD-005,886237000,45,0.78,0.64
OBJ-03278,2025,11,AGC-002,PRD-006,1450886000,28,0.61,0.44
OBJ-03279,2025,11,AGC-002,PRD-007,4077532000,43,0.63,0.59
OBJ-03280,2025,11,AGC-002,PRD-008,3485565000,44,0.73,0.43
OBJ-03281,2025,11,AGC-003,PRD-001,1649448000,26,0.74,0.55
OBJ-03282,2025,11,AGC-003,PRD-002,2034179000,27,0.61,0.46
OBJ-03283,2025,11,AGC-003,PRD-003,1651686000,39,0.75,0.51
OBJ-03284,2025,11,AGC-003,PRD-004,1143340000,46,0.66,0.5
OBJ-03285,2025,11,AGC-003,PRD-005,938015000,23,0.63,0.64
OBJ-03286,2025,11,AGC-003,PRD-006,1115477000,35,0.65,0.49
OBJ-03287,2025,11,AGC-003,PRD-007,4903566000,30,0.72,0.62
OBJ-03288,2025,11,AGC-003,PRD-008,2979175000,23,0.68,0.54
OBJ-03289,2025,11,AGC-004,PRD-001,616650000,11,0.68,0.54
OBJ-03290,2025,11,AGC-004,PRD-002,360801000,7,0.6,0.6
OBJ-03291,2025,11,AGC-004,PRD-003,294331000,9,0.75,0.56
OBJ-03292,2025,11,AGC-004,PRD-004,399862000,17,0.65,0.51
OBJ-03293,2025,11,AGC-004,PRD-005,336466000,13,0.65,0.57
OBJ-03294,2025,11,AGC-004,PRD-006,433227000,11,0.62,0.58
OBJ-03295,2025,11,AGC-004,PRD-007,1226540000,11,0.67,0.5
OBJ-03296,2025,11,AGC-004,PRD-008,1642376000,8,0.75,0.49
OBJ-03297,2025,11,AGC-005,PRD-001,505896000,8,0.73,0.54
OBJ-03298,2025,11,AGC-005,PRD-002,697447000,4,0.72,0.53
OBJ-03299,2025,11,AGC-005,PRD-003,616103000,16,0.61,0.42
OBJ-03300,2025,11,AGC-005,PRD-004,438218000,4,0.73,0.59
OBJ-03301,2025,11,AGC-005,PRD-005,136687000,17,0.64,0.57
OBJ-03302,2025,11,AGC-005,PRD-006,460675000,14,0.68,0.44
OBJ-03303,2025,11,AGC-005,PRD-007,1036223000,14,0.73,0.53
OBJ-03304,2025,11,AGC-005,PRD-008,1702945000,18,0.71,0.64
OBJ-03305,2025,11,AGC-006,PRD-001,438118000,5,0.66,0.59
OBJ-03306,2025,11,AGC-006,PRD-002,468158000,11,0.63,0.56
OBJ-03307,2025,11,AGC-006,PRD-003,336649000,12,0.62,0.65
OBJ-03308,2025,11,AGC-006,PRD-004,702076000,9,0.72,0.5
OBJ-03309,2025,11,AGC-006,PRD-005,220752000,6,0.68,0.42
OBJ-03310,2025,11,AGC-006,PRD-006,499826000,13,0.69,0.54
OBJ-03311,2025,11,AGC-006,PRD-007,702106000,13,0.7,0.51
OBJ-03312,2025,11,AGC-006,PRD-008,1668827000,16,0.64,0.48
OBJ-03313,2025,11,AGC-007,PRD-001,294665000,6,0.65,0.52
OBJ-03314,2025,11,AGC-007,PRD-002,610342000,9,0.78,0.51
OBJ-03315,2025,11,AGC-007,PRD-003,441450000,14,0.77,0.57
OBJ-03316,2025,11,AGC-007,PRD-004,265329000,10,0.79,0.42
OBJ-03317,2025,11,AGC-007,PRD-005,261330000,18,0.63,0.41
OBJ-03318,2025,11,AGC-007,PRD-006,395358000,14,0.74,0.61
OBJ-03319,2025,11,AGC-007,PRD-007,1575333000,16,0.61,0.45
OBJ-03320,2025,11,AGC-007,PRD-008,828584000,10,0.64,0.6
OBJ-03321,2025,11,AGC-008,PRD-001,393274000,12,0.67,0.51
OBJ-03322,2025,11,AGC-008,PRD-002,263567000,9,0.73,0.49
OBJ-03323,2025,11,AGC-008,PRD-003,454957000,10,0.74,0.49
OBJ-03324,2025,11,AGC-008,PRD-004,566582000,18,0.62,0.61
OBJ-03325,2025,11,AGC-008,PRD-005,135173000,5,0.76,0.43
OBJ-03326,2025,11,AGC-008,PRD-006,267152000,16,0.79,0.53
OBJ-03327,2025,11,AGC-008,PRD-007,788770000,14,0.62,0.43
OBJ-03328,2025,11,AGC-008,PRD-008,1345816000,10,0.65,0.57
OBJ-03329,2025,11,AGC-009,PRD-001,675888000,13,0.72,0.41
OBJ-03330,2025,11,AGC-009,PRD-002,532669000,9,0.63,0.52
OBJ-03331,2025,11,AGC-009,PRD-003,676573000,9,0.6,0.6
OBJ-03332,2025,11,AGC-009,PRD-004,280393000,6,0.72,0.56
OBJ-03333,2025,11,AGC-009,PRD-005,170912000,9,0.71,0.54
OBJ-03334,2025,11,AGC-009,PRD-006,303887000,7,0.63,0.6
OBJ-03335,2025,11,AGC-009,PRD-007,1403739000,11,0.67,0.65
OBJ-03336,2025,11,AGC-009,PRD-008,1622331000,12,0.78,0.41
OBJ-03337,2025,11,AGC-010,PRD-001,470886000,10,0.69,0.42
OBJ-03338,2025,11,AGC-010,PRD-002,564962000,6,0.73,0.47
OBJ-03339,2025,11,AGC-010,PRD-003,367095000,4,0.67,0.47
OBJ-03340,2025,11,AGC-010,PRD-004,578147000,7,0.71,0.52
OBJ-03341,2025,11,AGC-010,PRD-005,178198000,17,0.75,0.41
