ID Contrat,ID Client,ID Produit,ID Agent,ID Agence,Date Début,Date Fin,Statut Contrat,Montant Prime,Montant Commission,Fréquence Paiement,Renouvelé,Mode Paiement,Durée Contrat Mois
CTR-03777,CLT-0061,PRD-004,AGT-060,AGC-012,2025-04-08,2028-03-23,Actif,3659000,256000,Semestrielle,Oui,Espèces,36
CTR-03778,CLT-0006,PRD-004,AGT-030,AGC-005,2024-07-24,2025-07-19,Résilié,5521000,386000,Mensuelle,Non,Virement bancaire,12
CTR-03779,CLT-0292,PRD-003,AGT-037,AGC-006,2023-06-22,2025-06-11,Expiré,14766000,1329000,Annuelle,Non,Mobile Money,24
CTR-03780,CLT-0372,PRD-001,AGT-038,AGC-006,2024-08-08,2025-08-03,Résilié,3103000,248000,Annuelle,Non,Chèque,12
CTR-03781,CLT-0001,PRD-006,AGT-019,AGC-003,2024-11-24,2026-11-14,Actif,21057000,2316000,Semestrielle,Non,Carte bancaire,24
CTR-03782,CLT-0106,PRD-006,AGT-040,AGC-007,2025-02-07,2027-01-28,Actif,12102000,1331000,Semestrielle,Oui,Chèque,24
CTR-03783,CLT-0147,PRD-003,AGT-021,AGC-003,2024-10-22,2025-10-17,Expiré,14203000,1278000,Annuelle,Non,Virement bancaire,12
CTR-03784,CLT-0583,PRD-003,AGT-026,AGC-004,2023-07-25,2024-07-19,Expiré,13096000,1179000,Trimestrielle,Non,Espèces,12
CTR-03785,CLT-0733,PRD-001,AGT-020,AGC-003,2025-05-20,2027-05-10,Actif,2287000,183000,Semestrielle,Non,Mobile Money,24
CTR-03786,CLT-0226,PRD-002,AGT-004,AGC-001,2024-05-04,2025-04-29,Expiré,10735000,1074000,Annuelle,Oui,Espèces,12
CTR-03787,CLT-0067,PRD-003,AGT-052,AGC-009,2024-06-30,2025-06-25,Résilié,12629000,1137000,Annuelle,Non,Mobile Money,12
CTR-03788,CLT-0745,PRD-008,AGT-003,AGC-001,2023-06-17,2026-06-01,Actif,27257000,3543000,Trimestrielle,Non,Virement bancaire,36
CTR-03789,CLT-0289,PRD-003,AGT-028,AGC-004,2024-03-24,2026-03-14,Actif,13319000,1199000,Mensuelle,Oui,Mobile Money,24
CTR-03790,CLT-0959,PRD-007,AGT-001,AGC-001,2024-04-16,2025-04-11,Expiré,46587000,5590000,Mensuelle,Non,Mobile Money,12
CTR-03791,CLT-0860,PRD-008,AGT-025,AGC-004,2024-01-16,2025-01-10,Expiré,85683000,11139000,Semestrielle,Oui,Mobile Money,12
CTR-03792,CLT-0734,PRD-004,AGT-005,AGC-001,2023-09-20,2024-09-14,Résilié,7995000,560000,Annuelle,Non,Espèces,12
CTR-03793,CLT-0174,PRD-005,AGT-037,AGC-006,2024-08-06,2025-08-01,Expiré,1551000,93000,Semestrielle,Oui,Mobile Money,12
CTR-03794,CLT-0058,PRD-007,AGT-002,AGC-001,2023-03-02,2024-02-25,Expiré,23725000,2847000,Mensuelle,Non,Carte bancaire,12
CTR-03795,CLT-0380,PRD-006,AGT-015,AGC-002,2025-01-15,2026-01-10,Actif,17209000,1893000,Trimestrielle,Oui,Espèces,12
CTR-03796,CLT-0441,PRD-003,AGT-045,AGC-008,2023-10-01,2024-09-25,Expiré,8772000,789000,Trimestrielle,Oui,Virement bancaire,12
CTR-03797,CLT-0124,PRD-002,AGT-008,AGC-001,2024-04-30,2025-04-25,Expiré,6742000,674000,Trimestrielle,Oui,Espèces,12
CTR-03798,CLT-0343,PRD-001,AGT-007,AGC-001,2023-06-28,2025-06-17,Expiré,3162000,253000,Trimestrielle,Oui,Espèces,24
CTR-03799,CLT-0115,PRD-001,AGT-007,AGC-001,2023-11-30,2024-11-24,Expiré,3941000,315000,Annuelle,Non,Mobile Money,12
CTR-03800,CLT-0125,PRD-007,AGT-004,AGC-001,2024-05-26,2026-05-16,Actif,19345000,2321000,Mensuelle,Oui,Virement bancaire,24
CTR-03801,CLT-0559,PRD-005,AGT-012,AGC-002,2023-11-04,2026-10-19,Actif,1507000,90000,Annuelle,Non,Virement bancaire,36
CTR-03802,CLT-0439,PRD-005,AGT-004,AGC-001,2025-04-12,2026-04-07,Actif,386000,23000,Annuelle,Non,Virement bancaire,12
CTR-03803,CLT-0671,PRD-005,AGT-011,AGC-002,2025-05-03,2027-04-23,Actif,2463000,148000,Semestrielle,Non,Mobile Money,24
CTR-03804,CLT-0061,PRD-001,AGT-034,AGC-005,2023-04-28,2024-04-22,Expiré,4479000,358000,Mensuelle,Non,Carte bancaire,12
CTR-03805,CLT-0139,PRD-005,AGT-050,AGC-009,2024-06-12,2025-06-07,Résilié,973000,58000,Mensuelle,Non,Virement bancaire,12
CTR-03806,CLT-0885,PRD-008,AGT-037,AGC-006,2023-09-29,2025-09-18,Expiré,39808000,5175000,Trimestrielle,Oui,Mobile Money,24
CTR-03807,CLT-0178,PRD-003,AGT-028,AGC-004,2024-10-02,2025-09-27,Expiré,8248000,742000,Mensuelle,Oui,Espèces,12
CTR-03808,CLT-0343,PRD-001,AGT-046,AGC-008,2024-12-16,2026-12-06,Actif,3412000,273000,Mensuelle,Oui,Mobile Money,24
CTR-03809,CLT-0483,PRD-004,AGT-028,AGC-004,2024-04-11,2025-04-06,Expiré,6644000,465000,Annuelle,Non,Mobile Money,12
CTR-03810,CLT-0056,PRD-004,AGT-047,AGC-008,2023-03-27,2025-03-16,Résilié,3533000,247000,Semestrielle,Non,Espèces,24
CTR-03811,CLT-0364,PRD-003,AGT-009,AGC-001,2023-07-04,2025-06-23,Expiré,7624000,686000,Trimestrielle,Non,Espèces,24
CTR-03812,CLT-0085,PRD-003,AGT-059,AGC-012,2024-08-26,2026-08-16,Actif,8488000,764000,Mensuelle,Oui,Virement bancaire,24
CTR-03813,CLT-0895,PRD-003,AGT-055,AGC-010,2025-06-03,2026-05-29,Actif,10037000,903000,Annuelle,Non,Carte bancaire,12
CTR-03814,CLT-0021,PRD-004,AGT-004,AGC-001,2024-10-01,2025-09-26,Expiré,6608000,463000,Annuelle,Non,Mobile Money,12
CTR-03815,CLT-0496,PRD-002,AGT-024,AGC-003,2024-06-25,2025-06-20,Résilié,5654000,565000,Annuelle,Non,Virement bancaire,12
CTR-03816,CLT-0994,PRD-003,AGT-023,AGC-003,2024-02-19,2026-02-08,Actif,8919000,803000,Semestrielle,Oui,Mobile Money,24
CTR-03817,CLT-0539,PRD-005,AGT-037,AGC-006,2025-05-01,2028-04-15,Actif,1793000,108000,Mensuelle,Oui,Mobile Money,36
CTR-03818,CLT-0637,PRD-002,AGT-009,AGC-001,2025-04-29,2026-04-24,Actif,11868000,1187000,Annuelle,Non,Chèque,12
CTR-03819,CLT-0320,PRD-006,AGT-032,AGC-005,2025-03-04,2026-02-27,Actif,7536000,829000,Mensuelle,Oui,Espèces,12
CTR-03820,CLT-0014,PRD-005,AGT-034,AGC-005,2024-09-16,2027-09-01,Actif,1539000,92000,Mensuelle,Oui,Virement bancaire,36
CTR-03821,CLT-0113,PRD-006,AGT-055,AGC-010,2025-06-17,2026-06-12,Actif,16207000,1783000,Semestrielle,Oui,Mobile Money,12
CTR-03822,CLT-0858,PRD-008,AGT-020,AGC-003,2024-07-31,2026-07-21,Actif,67165000,8731000,Annuelle,Non,Mobile Money,24
CTR-03823,CLT-0341,PRD-003,AGT-059,AGC-012,2023-10-13,2024-10-07,Expiré,10700000,963000,Annuelle,Oui,Mobile Money,12
CTR-03824,CLT-0457,PRD-003,AGT-056,AGC-011,2023-07-01,2025-06-20,Expiré,11491000,1034000,Trimestrielle,Non,Chèque,24
CTR-03825,CLT-0970,PRD-004,AGT-017,AGC-002,2023-10-26,2024-10-20,Expiré,4520000,316000,Annuelle,Non,Carte bancaire,12
CTR-03826,CLT-0791,PRD-006,AGT-057,AGC-011,2023-09-12,2024-09-06,Expiré,24573000,2703000,Semestrielle,Oui,Espèces,12
CTR-03827,CLT-0002,PRD-004,AGT-008,AGC-001,2024-07-12,2025-07-07,Résilié,2811000,197000,Trimestrielle,Non,Espèces,12
CTR-03828,CLT-0003,PRD-001,AGT-012,AGC-002,2025-04-01,2027-03-22,Actif,3260000,261000,Mensuelle,Non,Espèces,24
CTR-03829,CLT-0787,PRD-003,AGT-034,AGC-005,2023-01-26,2024-01-21,Expiré,11452000,1031000,Annuelle,Non,Espèces,12
CTR-03830,CLT-0411,PRD-003,AGT-033,AGC-005,2025-06-20,2026-06-15,Actif,6749000,607000,Mensuelle,Non,Mobile Money,12
CTR-03831,CLT-0605,PRD-002,AGT-038,AGC-006,2025-01-04,2025-12-30,Résilié,5130000,513000,Semestrielle,Non,Chèque,12
CTR-03832,CLT-0707,PRD-007,AGT-021,AGC-003,2023-04-18,2024-04-12,Expiré,42409000,5089000,Mensuelle,Non,Virement bancaire,12
CTR-03833,CLT-0020,PRD-006,AGT-014,AGC-002,2025-05-21,2027-05-11,Actif,12114000,1333000,Mensuelle,Oui,Espèces,24
CTR-03834,CLT-0544,PRD-004,AGT-022,AGC-003,2025-04-07,2026-04-02,Actif,6077000,425000,Semestrielle,Non,Mobile Money,12
CTR-03835,CLT-0197,PRD-005,AGT-020,AGC-003,2023-12-27,2024-12-21,Expiré,439000,26000,Mensuelle,Oui,Mobile Money,12
CTR-03836,CLT-0452,PRD-003,AGT-047,AGC-008,2023-11-07,2024-11-01,Expiré,13167000,1185000,Annuelle,Non,Chèque,12
CTR-03837,CLT-0387,PRD-006,AGT-039,AGC-006,2025-05-15,2026-05-10,Actif,11586000,1274000,Annuelle,Oui,Mobile Money,12
CTR-03838,CLT-0314,PRD-003,AGT-040,AGC-007,2024-06-25,2026-06-15,Actif,10847000,976000,Semestrielle,Oui,Espèces,24
CTR-03839,CLT-0293,PRD-008,AGT-008,AGC-001,2024-07-04,2027-06-19,Actif,40642000,5283000,Mensuelle,Non,Virement bancaire,36
CTR-03840,CLT-0675,PRD-001,AGT-003,AGC-001,2023-04-25,2025-04-14,Expiré,2911000,233000,Trimestrielle,Oui,Virement bancaire,24
CTR-03841,CLT-0046,PRD-001,AGT-021,AGC-003,2025-06-13,2026-06-08,Actif,4600000,368000,Semestrielle,Non,Virement bancaire,12
CTR-03842,CLT-0133,PRD-006,AGT-051,AGC-009,2024-07-19,2025-07-14,Expiré,24869000,2736000,Semestrielle,Oui,Chèque,12
CTR-03843,CLT-0644,PRD-005,AGT-042,AGC-007,2023-01-19,2025-01-08,Résilié,1827000,110000,Mensuelle,Non,Carte bancaire,24
CTR-03844,CLT-0204,PRD-006,AGT-021,AGC-003,2024-09-09,2026-08-30,Actif,18795000,2067000,Mensuelle,Non,Mobile Money,24
CTR-03845,CLT-0045,PRD-001,AGT-042,AGC-007,2023-08-19,2024-08-13,Expiré,4623000,370000,Trimestrielle,Non,Chèque,12
CTR-03846,CLT-0023,PRD-003,AGT-029,AGC-004,2025-03-28,2028-03-12,Actif,10416000,937000,Semestrielle,Non,Virement bancaire,36
CTR-03847,CLT-0529,PRD-003,AGT-006,AGC-001,2023-03-05,2024-02-28,Expiré,15204000,1368000,Mensuelle,Non,Chèque,12
CTR-03848,CLT-0829,PRD-002,AGT-009,AGC-001,2023-06-02,2025-05-22,Expiré,6012000,601000,Mensuelle,Oui,Mobile Money,24
CTR-03849,CLT-0798,PRD-004,AGT-027,AGC-004,2024-10-28,2025-10-23,Résilié,4153000,291000,Annuelle,Non,Espèces,12
CTR-03850,CLT-0823,PRD-008,AGT-012,AGC-002,2023-02-16,2025-02-05,Expiré,76955000,10004000,Semestrielle,Oui,Espèces,24
CTR-03851,CLT-0521,PRD-003,AGT-020,AGC-003,2023-12-09,2024-12-03,Expiré,5281000,475000,Trimestrielle,Non,Chèque,12
CTR-03852,CLT-0653,PRD-005,AGT-045,AGC-008,2024-10-29,2025-10-24,Résilié,760000,46000,Annuelle,Non,Espèces,12
CTR-03853,CLT-0186,PRD-008,AGT-025,AGC-004,2023-12-31,2025-12-20,Expiré,47591000,6187000,Semestrielle,Oui,Mobile Money,24
CTR-03854,CLT-0726,PRD-001,AGT-012,AGC-002,2024-12-17,2025-12-12,Expiré,2556000,204000,Trimestrielle,Non,Espèces,12
CTR-03855,CLT-0461,PRD-005,AGT-043,AGC-007,2023-07-27,2024-07-21,Expiré,1376000,83000,Mensuelle,Non,Mobile Money,12
CTR-03856,CLT-0262,PRD-006,AGT-032,AGC-005,2023-01-27,2025-01-16,Expiré,21504000,2365000,Trimestrielle,Non,Virement bancaire,24
CTR-03857,CLT-0810,PRD-002,AGT-051,AGC-009,2024-09-06,2026-08-27,Actif,7413000,741000,Trimestrielle,Oui,Virement bancaire,24
CTR-03858,CLT-0988,PRD-004,AGT-028,AGC-004,2023-12-03,2024-11-27,Expiré,6547000,458000,Annuelle,Non,Mobile Money,12
CTR-03859,CLT-0118,PRD-007,AGT-023,AGC-003,2025-06-18,2026-06-13,Actif,16386000,1966000,Mensuelle,Non,Carte bancaire,12
CTR-03860,CLT-0817,PRD-007,AGT-047,AGC-008,2023-07-05,2024-06-29,Résilié,28821000,3459000,Trimestrielle,Non,Espèces,12
CTR-03861,CLT-0379,PRD-006,AGT-024,AGC-003,2023-09-22,2024-09-16,Expiré,16683000,1835000,Annuelle,Non,Chèque,12
CTR-03862,CLT-0253,PRD-005,AGT-020,AGC-003,2023-12-04,2024-11-28,Expiré,1682000,101000,Semestrielle,Oui,Carte bancaire,12
CTR-03863,CLT-0269,PRD-003,AGT-020,AGC-003,2024-05-21,2026-05-11,Actif,7297000,657000,Semestrielle,Non,Virement bancaire,24
CTR-03864,CLT-0786,PRD-006,AGT-059,AGC-012,2024-07-29,2026-07-19,Actif,22352000,2459000,Annuelle,Non,Espèces,24
CTR-03865,CLT-0457,PRD-001,AGT-051,AGC-009,2025-01-10,2026-01-05,Actif,5476000,438000,Annuelle,Non,Mobile Money,12
CTR-03866,CLT-0707,PRD-004,AGT-014,AGC-002,2023-08-19,2024-08-13,Résilié,6339000,444000,Semestrielle,Non,Carte bancaire,12
CTR-03867,CLT-0246,PRD-004,AGT-012,AGC-002,2025-04-02,2026-03-28,Actif,3091000,216000,Annuelle,Non,Carte bancaire,12
CTR-03868,CLT-0549,PRD-006,AGT-016,AGC-002,2024-06-11,2025-06-06,Expiré,27412000,3015000,Annuelle,Non,Virement bancaire,12
CTR-03869,CLT-0048,PRD-004,AGT-019,AGC-003,2025-06-28,2027-06-18,Actif,6124000,429000,Trimestrielle,Non,Mobile Money,24
CTR-03870,CLT-0825,PRD-003,AGT-008,AGC-001,2024-07-17,2025-07-12,Expiré,21523000,1937000,Annuelle,Oui,Espèces,12
CTR-03871,CLT-0905,PRD-003,AGT-008,AGC-001,2023-08-05,2024-07-30,Expiré,4030000,363000,Semestrielle,Non,Espèces,12
CTR-03872,CLT-0299,PRD-001,AGT-036,AGC-006,2023-03-19,2024-03-13,Résilié,2892000,231000,Trimestrielle,Non,Carte bancaire,12
CTR-03873,CLT-0124,PRD-003,AGT-016,AGC-002,2024-09-24,2026-09-14,Actif,9273000,835000,Semestrielle,Non,Mobile Money,24
CTR-03874,CLT-0945,PRD-003,AGT-056,AGC-011,2024-05-29,2025-05-24,Expiré,9834000,885000,Mensuelle,Non,Mobile Money,12
CTR-03875,CLT-0415,PRD-005,AGT-055,AGC-010,2024-03-09,2025-03-04,Résilié,1303000,78000,Trimestrielle,Non,Mobile Money,12
CTR-03876,CLT-0654,PRD-002,AGT-037,AGC-006,2024-04-16,2026-04-06,Actif,6672000,667000,Semestrielle,Non,Espèces,24
CTR-03877,CLT-0324,PRD-008,AGT-030,AGC-005,2023-01-27,2025-01-16,Expiré,71885000,9345000,Trimestrielle,Oui,Mobile Money,24
CTR-03878,CLT-0276,PRD-001,AGT-011,AGC-002,2023-03-09,2024-03-03,Expiré,4972000,398000,Annuelle,Non,Virement bancaire,12
CTR-03879,CLT-0847,PRD-004,AGT-002,AGC-001,2025-03-11,2027-03-01,Actif,2013000,141000,Trimestrielle,Non,Mobile Money,24
CTR-03880,CLT-0438,PRD-008,AGT-030,AGC-005,2023-08-03,2024-07-28,Résilié,82631000,10742000,Mensuelle,Non,Mobile Money,12
CTR-03881,CLT-0202,PRD-002,AGT-053,AGC-010,2023-12-24,2024-12-18,Expiré,5783000,578000,Mensuelle,Non,Chèque,12
CTR-03882,CLT-0766,PRD-006,AGT-002,AGC-001,2023-02-03,2024-01-29,Expiré,10998000,1210000,Trimestrielle,Oui,Carte bancaire,12
CTR-03883,CLT-0071,PRD-002,AGT-034,AGC-005,2024-01-02,2025-12-22,Expiré,12160000,1216000,Mensuelle,Non,Virement bancaire,24
CTR-03884,CLT-0492,PRD-001,AGT-023,AGC-003,2025-01-12,2026-01-07,Actif,5349000,428000,Mensuelle,Oui,Mobile Money,12
CTR-03885,CLT-0945,PRD-002,AGT-016,AGC-002,2025-04-03,2028-03-18,Actif,5544000,554000,Trimestrielle,Non,Mobile Money,36
CTR-03886,CLT-0703,PRD-007,AGT-060,AGC-012,2024-05-27,2025-05-22,Expiré,52586000,6310000,Semestrielle,Oui,Virement bancaire,12
CTR-03887,CLT-0920,PRD-004,AGT-053,AGC-010,2024-11-08,2025-11-03,Résilié,7261000,508000,Annuelle,Non,Carte bancaire,12
CTR-03888,CLT-0780,PRD-002,AGT-001,AGC-001,2024-01-22,2026-01-11,Actif,10274000,1027000,Annuelle,Oui,Virement bancaire,24
CTR-03889,CLT-0151,PRD-005,AGT-049,AGC-009,2023-04-02,2025-03-22,Expiré,1283000,77000,Semestrielle,Non,Carte bancaire,24
CTR-03890,CLT-0350,PRD-001,AGT-033,AGC-005,2024-07-08,2026-06-28,Actif,2987000,239000,Mensuelle,Non,Mobile Money,24
CTR-03891,CLT-0896,PRD-001,AGT-001,AGC-001,2023-08-09,2024-08-03,Expiré,3653000,292000,Annuelle,Oui,Chèque,12
CTR-03892,CLT-0902,PRD-007,AGT-006,AGC-001,2025-06-29,2026-06-24,Actif,43324000,5199000,Annuelle,Non,Virement bancaire,12
CTR-03893,CLT-0963,PRD-002,AGT-059,AGC-012,2024-03-21,2025-03-16,Expiré,9785000,978000,Trimestrielle,Non,Chèque,12
CTR-03894,CLT-0040,PRD-002,AGT-059,AGC-012,2023-01-07,2024-12-27,Expiré,11864000,1186000,Trimestrielle,Oui,Espèces,24
CTR-03895,CLT-0824,PRD-006,AGT-014,AGC-002,2023-08-05,2026-07-20,Actif,13326000,1466000,Trimestrielle,Non,Espèces,36
CTR-03896,CLT-0105,PRD-006,AGT-006,AGC-001,2023-09-30,2024-09-24,Expiré,19783000,2176000,Mensuelle,Non,Espèces,12
CTR-03897,CLT-0700,PRD-003,AGT-040,AGC-007,2024-09-02,2025-08-28,Résilié,13622000,1226000,Annuelle,Non,Espèces,12
CTR-03898,CLT-0886,PRD-001,AGT-018,AGC-003,2024-05-16,2026-05-06,Actif,4222000,338000,Mensuelle,Non,Chèque,24
CTR-03899,CLT-0847,PRD-003,AGT-034,AGC-005,2024-10-11,2025-10-06,Expiré,13813000,1243000,Annuelle,Non,Chèque,12
CTR-03900,CLT-0431,PRD-007,AGT-002,AGC-001,2023-12-15,2025-12-04,Résilié,33602000,4032000,Semestrielle,Non,Espèces,24
CTR-03901,CLT-0395,PRD-002,AGT-032,AGC-005,2024-10-08,2026-09-28,Actif,5565000,556000,Semestrielle,Oui,Mobile Money,24
CTR-03902,CLT-0061,PRD-001,AGT-030,AGC-005,2023-04-30,2024-04-24,Expiré,5207000,417000,Annuelle,Non,Mobile Money,12
CTR-03903,CLT-0184,PRD-006,AGT-021,AGC-003,2025-02-01,2026-01-27,Actif,11165000,1228000,Semestrielle,Non,Virement bancaire,12
CTR-03904,CLT-0576,PRD-005,AGT-039,AGC-006,2023-01-18,2025-01-07,Expiré,1611000,97000,Trimestrielle,Oui,Virement bancaire,24
CTR-03905,CLT-0718,PRD-003,AGT-018,AGC-003,2024-11-30,2025-11-25,Expiré,4956000,446000,Annuelle,Oui,Carte bancaire,12
CTR-03906,CLT-0654,PRD-007,AGT-042,AGC-007,2023-04-13,2024-04-07,Expiré,20243000,2429000,Mensuelle,Oui,Espèces,12
CTR-03907,CLT-0526,PRD-005,AGT-033,AGC-005,2025-04-13,2027-04-03,Actif,1395000,84000,Semestrielle,Non,Virement bancaire,24
CTR-03908,CLT-0369,PRD-001,AGT-060,AGC-012,2024-11-23,2025-11-18,Résilié,3357000,269000,Semestrielle,Non,Mobile Money,12
CTR-03909,CLT-0194,PRD-005,AGT-001,AGC-001,2023-02-03,2026-01-18,Actif,1433000,86000,Semestrielle,Non,Espèces,36
CTR-03910,CLT-0793,PRD-008,AGT-027,AGC-004,2024-05-10,2025-05-05,Expiré,82782000,10762000,Mensuelle,Non,Mobile Money,12
CTR-03911,CLT-0220,PRD-003,AGT-011,AGC-002,2023-06-07,2024-06-01,Résilié,12481000,1123000,Trimestrielle,Non,Virement bancaire,12
CTR-03912,CLT-0314,PRD-004,AGT-010,AGC-002,2024-04-12,2025-04-07,Expiré,5859000,410000,Mensuelle,Non,Espèces,12
CTR-03913,CLT-0607,PRD-003,AGT-037,AGC-006,2023-01-15,2024-01-10,Expiré,9643000,868000,Annuelle,Oui,Mobile Money,12
CTR-03914,CLT-0507,PRD-007,AGT-005,AGC-001,2024-06-11,2026-06-01,Actif,25221000,3027000,Semestrielle,Non,Carte bancaire,24
CTR-03915,CLT-0759,PRD-001,AGT-014,AGC-002,2024-06-02,2027-05-18,Actif,1984000,159000,Mensuelle,Non,Mobile Money,36
CTR-03916,CLT-0326,PRD-003,AGT-016,AGC-002,2023-05-30,2024-05-24,Expiré,3940000,355000,Annuelle,Oui,Virement bancaire,12
CTR-03917,CLT-0734,PRD-006,AGT-048,AGC-008,2023-03-04,2024-02-27,Résilié,20886000,2297000,Semestrielle,Non,Espèces,12
CTR-03918,CLT-0150,PRD-004,AGT-007,AGC-001,2023-04-23,2024-04-17,Résilié,6648000,465000,Annuelle,Non,Espèces,12
CTR-03919,CLT-0769,PRD-006,AGT-032,AGC-005,2025-02-14,2026-02-09,Actif,18535000,2039000,Mensuelle,Non,Mobile Money,12
CTR-03920,CLT-0807,PRD-003,AGT-042,AGC-007,2024-06-12,2025-06-07,Expiré,10645000,958000,Mensuelle,Oui,Virement bancaire,12
CTR-03921,CLT-0225,PRD-008,AGT-007,AGC-001,2024-04-10,2025-04-05,Expiré,88631000,11522000,Trimestrielle,Non,Mobile Money,12
CTR-03922,CLT-0252,PRD-002,AGT-031,AGC-005,2024-02-02,2025-01-27,Expiré,5927000,593000,Annuelle,Oui,Espèces,12
CTR-03923,CLT-0518,PRD-001,AGT-029,AGC-004,2024-10-20,2025-10-15,Résilié,3294000,264000,Annuelle,Non,Virement bancaire,12
CTR-03924,CLT-0798,PRD-005,AGT-022,AGC-003,2024-01-12,2025-01-06,Expiré,2324000,139000,Mensuelle,Non,Virement bancaire,12
CTR-03925,CLT-0447,PRD-004,AGT-020,AGC-003,2024-04-01,2025-03-27,Expiré,6901000,483000,Trimestrielle,Non,Chèque,12
CTR-03926,CLT-0126,PRD-008,AGT-051,AGC-009,2024-08-19,2025-08-14,Résilié,41237000,5361000,Trimestrielle,Non,Carte bancaire,12
CTR-03927,CLT-0522,PRD-006,AGT-040,AGC-007,2024-01-18,2025-01-12,Expiré,17892000,1968000,Annuelle,Oui,Mobile Money,12
CTR-03928,CLT-0638,PRD-003,AGT-015,AGC-002,2023-05-24,2024-05-18,Expiré,4539000,409000,Mensuelle,Oui,Mobile Money,12
CTR-03929,CLT-0949,PRD-005,AGT-009,AGC-001,2023-03-03,2025-02-20,Expiré,641000,38000,Annuelle,Oui,Chèque,24
CTR-03930,CLT-0394,PRD-002,AGT-004,AGC-001,2025-01-06,2026-01-01,Actif,5501000,550000,Annuelle,Non,Mobile Money,12
CTR-03931,CLT-0114,PRD-008,AGT-014,AGC-002,2024-01-07,2026-12-22,Actif,79752000,10368000,Trimestrielle,Oui,Espèces,36
CTR-03932,CLT-0062,PRD-007,AGT-011,AGC-002,2023-08-13,2024-08-07,Expiré,20547000,2466000,Trimestrielle,Oui,Mobile Money,12
CTR-03933,CLT-0086,PRD-002,AGT-028,AGC-004,2024-05-29,2026-05-19,Actif,14511000,1451000,Trimestrielle,Non,Virement bancaire,24
CTR-03934,CLT-0632,PRD-001,AGT-008,AGC-001,2024-04-30,2025-04-25,Expiré,2996000,240000,Semestrielle,Non,Mobile Money,12
CTR-03935,CLT-0958,PRD-005,AGT-034,AGC-005,2024-04-05,2026-03-26,Actif,1073000,64000,Trimestrielle,Non,Carte bancaire,24
CTR-03936,CLT-0080,PRD-001,AGT-024,AGC-003,2024-04-03,2026-03-24,Actif,4252000,340000,Trimestrielle,Non,Espèces,24
CTR-03937,CLT-0458,PRD-006,AGT-016,AGC-002,2024-06-02,2025-05-28,Expiré,7264000,799000,Annuelle,Oui,Mobile Money,12
CTR-03938,CLT-0049,PRD-005,AGT-046,AGC-008,2023-05-12,2024-05-06,Expiré,2246000,135000,Trimestrielle,Non,Carte bancaire,12
CTR-03939,CLT-0009,PRD-006,AGT-006,AGC-001,2024-08-06,2026-07-27,Actif,15711000,1728000,Mensuelle,Non,Carte bancaire,24
CTR-03940,CLT-0088,PRD-007,AGT-011,AGC-002,2024-02-21,2026-02-10,Actif,57500000,6900000,Trimestrielle,Non,Carte bancaire,24
CTR-03941,CLT-0901,PRD-005,AGT-014,AGC-002,2025-06-17,2026-06-12,Actif,1370000,82000,Mensuelle,Non,Chèque,12
CTR-03942,CLT-0827,PRD-006,AGT-018,AGC-003,2025-03-21,2026-03-16,Actif,12401000,1364000,Trimestrielle,Non,Mobile Money,12
CTR-03943,CLT-0062,PRD-008,AGT-027,AGC-004,2024-10-24,2025-10-19,Résilié,45049000,5856000,Mensuelle,Non,Mobile Money,12
CTR-03944,CLT-0216,PRD-003,AGT-005,AGC-001,2023-12-14,2025-12-03,Expiré,14762000,1329000,Semestrielle,Non,Carte bancaire,24
CTR-03945,CLT-0457,PRD-001,AGT-017,AGC-002,2023-12-21,2025-12-10,Expiré,2043000,163000,Trimestrielle,Non,Espèces,24
CTR-03946,CLT-0911,PRD-008,AGT-051,AGC-009,2024-10-09,2025-10-04,Expiré,26711000,3472000,Mensuelle,Non,Mobile Money,12
CTR-03947,CLT-0262,PRD-001,AGT-013,AGC-002,2024-03-28,2026-03-18,Actif,2217000,177000,Annuelle,Non,Mobile Money,24
CTR-03948,CLT-0552,PRD-006,AGT-048,AGC-008,2023-04-30,2024-04-24,Expiré,13142000,1446000,Semestrielle,Non,Virement bancaire,12
CTR-03949,CLT-0661,PRD-002,AGT-052,AGC-009,2023-10-23,2024-10-17,Expiré,8143000,814000,Semestrielle,Oui,Mobile Money,12
CTR-03950,CLT-0241,PRD-005,AGT-011,AGC-002,2024-10-17,2025-10-12,Résilié,2209000,133000,Trimestrielle,Non,Mobile Money,12
CTR-03951,CLT-0876,PRD-002,AGT-047,AGC-008,2023-10-11,2025-09-30,Résilié,6815000,682000,Semestrielle,Non,Virement bancaire,24
CTR-03952,CLT-0653,PRD-007,AGT-044,AGC-007,2025-03-13,2027-03-03,Actif,33809000,4057000,Mensuelle,Non,Mobile Money,24
CTR-03953,CLT-0656,PRD-003,AGT-059,AGC-012,2023-01-21,2024-01-16,Expiré,18673000,1681000,Mensuelle,Oui,Espèces,12
CTR-03954,CLT-0360,PRD-004,AGT-003,AGC-001,2024-08-11,2026-08-01,Actif,4502000,315000,Mensuelle,Non,Espèces,24
CTR-03955,CLT-0375,PRD-003,AGT-036,AGC-006,2023-12-01,2025-11-20,Expiré,13422000,1208000,Trimestrielle,Non,Mobile Money,24
CTR-03956,CLT-0946,PRD-005,AGT-012,AGC-002,2025-02-16,2027-02-06,Actif,1094000,66000,Mensuelle,Non,Virement bancaire,24
